chunk_id,doc_id,titulo,categoria,prioridade,url,config_id,chunk_size,chunk_overlap,ordem_chunk,qtd_caracteres_chunk,texto_chunk
DOC009_C3_0009,DOC009,Diploma Digital,Documentos e validações,Alta,https://portal.fei.edu.br/diploma-digital,C3,1200,200,9,306,"ata continuam válidos.
Tenho Diploma físico, posso ter o digital?
Qualquer formado que deseja ter o seu Diploma Digital deverá requerer sua 2ª via.
A emissão da 2ª via está condicionada ao pagamento de taxa.
Maiores informações, favor consultar a Secretaria Escolar ou através do e-mail
diplomas@fei.edu.br"
DOC010_C1_0001,DOC010,Consulta de Diplomas de Graduação,Documentos e validações,Alta,https://portal.fei.edu.br/consulta-diplomas-graduacao,C1,500,100,1,353,"Consulta de Diplomas (Graduação)
Consultar Diplomas
Formulário de Consulta de Diplomas
Registro
Nome
Resultado da Consulta
O resultado da pesquisa aparecerá aqui
Situação
Processo
Registro
Livro
Folha
Sequencial
Nome
C.P.F
Curso
Cód. EMEC
Instituição
Cód. IES
Semestre/Ano de Ingresso
Dt. Conclusão do Curso
Dt. Expedição
Dt. Registro
Dt. Diário Oficial"
DOC010_C2_0001,DOC010,Consulta de Diplomas de Graduação,Documentos e validações,Alta,https://portal.fei.edu.br/consulta-diplomas-graduacao,C2,800,150,1,353,"Consulta de Diplomas (Graduação)
Consultar Diplomas
Formulário de Consulta de Diplomas
Registro
Nome
Resultado da Consulta
O resultado da pesquisa aparecerá aqui
Situação
Processo
Registro
Livro
Folha
Sequencial
Nome
C.P.F
Curso
Cód. EMEC
Instituição
Cód. IES
Semestre/Ano de Ingresso
Dt. Conclusão do Curso
Dt. Expedição
Dt. Registro
Dt. Diário Oficial"
DOC010_C3_0001,DOC010,Consulta de Diplomas de Graduação,Documentos e validações,Alta,https://portal.fei.edu.br/consulta-diplomas-graduacao,C3,1200,200,1,353,"Consulta de Diplomas (Graduação)
Consultar Diplomas
Formulário de Consulta de Diplomas
Registro
Nome
Resultado da Consulta
O resultado da pesquisa aparecerá aqui
Situação
Processo
Registro
Livro
Folha
Sequencial
Nome
C.P.F
Curso
Cód. EMEC
Instituição
Cód. IES
Semestre/Ano de Ingresso
Dt. Conclusão do Curso
Dt. Expedição
Dt. Registro
Dt. Diário Oficial"
DOC011_C1_0001,DOC011,Validação Eletrônica de Documentos,Documentos e validações,Alta,https://portal.fei.edu.br/validacao-eletronica-de-documentos,C1,500,100,1,211,"Validação Eletrônica de Documentos
Validação Eletrônica de Documentos
Formulário de Validação
Código de Controle
Resultado da Consulta
O resultado da pesquisa aparecerá aqui
Arquivo
Visualizar
Visualizar Arquivo"
DOC011_C2_0001,DOC011,Validação Eletrônica de Documentos,Documentos e validações,Alta,https://portal.fei.edu.br/validacao-eletronica-de-documentos,C2,800,150,1,211,"Validação Eletrônica de Documentos
Validação Eletrônica de Documentos
Formulário de Validação
Código de Controle
Resultado da Consulta
O resultado da pesquisa aparecerá aqui
Arquivo
Visualizar
Visualizar Arquivo"
DOC011_C3_0001,DOC011,Validação Eletrônica de Documentos,Documentos e validações,Alta,https://portal.fei.edu.br/validacao-eletronica-de-documentos,C3,1200,200,1,211,"Validação Eletrônica de Documentos
Validação Eletrônica de Documentos
Formulário de Validação
Código de Controle
Resultado da Consulta
O resultado da pesquisa aparecerá aqui
Arquivo
Visualizar
Visualizar Arquivo"
DOC012_C1_0001,DOC012,Consulta de Currículos,Documentos e validações,Média,https://portal.fei.edu.br/consulta-curriculos,C1,500,100,1,500,"Consulta de Currículos
Consultar Currículos
Consulta de Currículo
Nesta página, estão disponíveis os currículos digitais dos cursos oferecidos pelo Centro Universitário FEI, organizados por curso, área.
O banco de matrizes tem como objetivo garantir transparência, autenticidade e rastreabilidade das informações acadêmicas constantes nos documentos digitais emitidos pela instituição.
Curso
Código Currículo
Status Currículo
▼
ATUAL
EM ANDAMENTO
ENCERRADO
Turno
▼
D - Diurno
N - Noturno
M - Matutino"
DOC012_C1_0002,DOC012,Consulta de Currículos,Documentos e validações,Média,https://portal.fei.edu.br/consulta-curriculos,C1,500,100,2,301,"urrículo
Status Currículo
▼
ATUAL
EM ANDAMENTO
ENCERRADO
Turno
▼
D - Diurno
N - Noturno
M - Matutino
V - Vespertino
Campus
▼
SBC
SP
Status Versão
▼
ATIVO
INATIVO
Resultado da Consulta
O resultado da pesquisa aparecerá aqui
Curso
Código Currículo
Status Currículo
Turno
Campus
Versão
Status Versão
Link"
DOC012_C2_0001,DOC012,Consulta de Currículos,Documentos e validações,Média,https://portal.fei.edu.br/consulta-curriculos,C2,800,150,1,701,"Consulta de Currículos
Consultar Currículos
Consulta de Currículo
Nesta página, estão disponíveis os currículos digitais dos cursos oferecidos pelo Centro Universitário FEI, organizados por curso, área.
O banco de matrizes tem como objetivo garantir transparência, autenticidade e rastreabilidade das informações acadêmicas constantes nos documentos digitais emitidos pela instituição.
Curso
Código Currículo
Status Currículo
▼
ATUAL
EM ANDAMENTO
ENCERRADO
Turno
▼
D - Diurno
N - Noturno
M - Matutino
V - Vespertino
Campus
▼
SBC
SP
Status Versão
▼
ATIVO
INATIVO
Resultado da Consulta
O resultado da pesquisa aparecerá aqui
Curso
Código Currículo
Status Currículo
Turno
Campus
Versão
Status Versão
Link"
DOC012_C3_0001,DOC012,Consulta de Currículos,Documentos e validações,Média,https://portal.fei.edu.br/consulta-curriculos,C3,1200,200,1,701,"Consulta de Currículos
Consultar Currículos
Consulta de Currículo
Nesta página, estão disponíveis os currículos digitais dos cursos oferecidos pelo Centro Universitário FEI, organizados por curso, área.
O banco de matrizes tem como objetivo garantir transparência, autenticidade e rastreabilidade das informações acadêmicas constantes nos documentos digitais emitidos pela instituição.
Curso
Código Currículo
Status Currículo
▼
ATUAL
EM ANDAMENTO
ENCERRADO
Turno
▼
D - Diurno
N - Noturno
M - Matutino
V - Vespertino
Campus
▼
SBC
SP
Status Versão
▼
ATIVO
INATIVO
Resultado da Consulta
O resultado da pesquisa aparecerá aqui
Curso
Código Currículo
Status Currículo
Turno
Campus
Versão
Status Versão
Link"
DOC013_C1_0001,DOC013,Graduação,Graduação / Ingresso / Cursos,Média,https://portal.fei.edu.br/graduacao,C1,500,100,1,500,"Conheça Nossos Cursos de Graduação - Faculdade FEI
Ensino
Nossos Cursos FEI
FEI
Administração
Primeiro Curso de Administração da América latina.
8 Semestres
Presencial
Explorar Curso
FEI
Ciência da Computação
Crie soluções que transformam o mundo com IA e robótica no coração da computação.
8 Semestres
Presencial
Explorar Curso
FEI
Ciência de Dados e a Inteligência Artificial
Transforme dados em decisões inteligentes com IA aplicada à robótica autônoma.
8 Semestres
Presencial
Explorar Curso
FEI
E"
DOC013_C1_0002,DOC013,Graduação,Graduação / Ingresso / Cursos,Média,https://portal.fei.edu.br/graduacao,C1,500,100,2,500,"cisões inteligentes com IA aplicada à robótica autônoma.
8 Semestres
Presencial
Explorar Curso
FEI
Engenharia Civil
Construa o futuro com tecnologia e inteligência artificial aplicada à engenharia.
10 Semestres
Presencial
Explorar Curso
FEI
Engenharia de Automação e Controle
Programe, automatize e controle com a engenharia que move o amanhã.
10 Semestres
Presencial
Explorar Curso
FEI
Engenharia de Produção
Otimize processos com inteligência e prepare-se para liderar a indústria 4.0.
10/12 Semest"
DOC013_C1_0003,DOC013,Graduação,Graduação / Ingresso / Cursos,Média,https://portal.fei.edu.br/graduacao,C1,500,100,3,499,"Produção
Otimize processos com inteligência e prepare-se para liderar a indústria 4.0.
10/12 Semestres
Presencial
Explorar Curso
FEI
Engenharia de Robôs
Dê vida às máquinas com a engenharia que constrói o futuro da robótica.
10 Semestres
Presencial
Explorar Curso
FEI
Engenharia Elétrica
Conecte o mundo com inovação, energia e inteligência artificial.
10/12 Semestres
Presencial
Explorar Curso
FEI
Engenharia Mecânica
Projete soluções com precisão e potência para mover o mundo.
10/12 Semestres
Bac"
DOC013_C1_0004,DOC013,Graduação,Graduação / Ingresso / Cursos,Média,https://portal.fei.edu.br/graduacao,C1,500,100,4,499,"Engenharia Mecânica
Projete soluções com precisão e potência para mover o mundo.
10/12 Semestres
Bacharelado
Explorar Curso
FEI
Engenharia Química
Inove com ciência, processos e inteligência para transformar matérias-primas em soluções.
10 Semestres
Presencial
Explorar Curso
Departamentos Acadêmicos
Ciências Sociais e Jurídicas
Formação humanística e jurídica para complementar a educação tecnológica.
Disciplinas Complementares
Conheça o Departamento
Física
Base científica para o desenvolvimento"
DOC013_C1_0005,DOC013,Graduação,Graduação / Ingresso / Cursos,Média,https://portal.fei.edu.br/graduacao,C1,500,100,5,333,"ca.
Disciplinas Complementares
Conheça o Departamento
Física
Base científica para o desenvolvimento tecnológico e inovação.
Disciplinas Fundamentais
Conheça o Departamento
Matemática
Fundamentos matemáticos para engenharia e tecnologia.
Disciplinas Básicas
Conheça o Departamento
Quer mais informações? Agende uma visita
Fale conosco"
DOC013_C2_0001,DOC013,Graduação,Graduação / Ingresso / Cursos,Média,https://portal.fei.edu.br/graduacao,C2,800,150,1,800,"Conheça Nossos Cursos de Graduação - Faculdade FEI
Ensino
Nossos Cursos FEI
FEI
Administração
Primeiro Curso de Administração da América latina.
8 Semestres
Presencial
Explorar Curso
FEI
Ciência da Computação
Crie soluções que transformam o mundo com IA e robótica no coração da computação.
8 Semestres
Presencial
Explorar Curso
FEI
Ciência de Dados e a Inteligência Artificial
Transforme dados em decisões inteligentes com IA aplicada à robótica autônoma.
8 Semestres
Presencial
Explorar Curso
FEI
Engenharia Civil
Construa o futuro com tecnologia e inteligência artificial aplicada à engenharia.
10 Semestres
Presencial
Explorar Curso
FEI
Engenharia de Automação e Controle
Programe, automatize e controle com a engenharia que move o amanhã.
10 Semestres
Presencial
Explorar Curso
FEI
Engenharia de"
DOC013_C2_0002,DOC013,Graduação,Graduação / Ingresso / Cursos,Média,https://portal.fei.edu.br/graduacao,C2,800,150,2,799,"a de Automação e Controle
Programe, automatize e controle com a engenharia que move o amanhã.
10 Semestres
Presencial
Explorar Curso
FEI
Engenharia de Produção
Otimize processos com inteligência e prepare-se para liderar a indústria 4.0.
10/12 Semestres
Presencial
Explorar Curso
FEI
Engenharia de Robôs
Dê vida às máquinas com a engenharia que constrói o futuro da robótica.
10 Semestres
Presencial
Explorar Curso
FEI
Engenharia Elétrica
Conecte o mundo com inovação, energia e inteligência artificial.
10/12 Semestres
Presencial
Explorar Curso
FEI
Engenharia Mecânica
Projete soluções com precisão e potência para mover o mundo.
10/12 Semestres
Bacharelado
Explorar Curso
FEI
Engenharia Química
Inove com ciência, processos e inteligência para transformar matérias-primas em soluções.
10 Semestres"
DOC013_C2_0003,DOC013,Graduação,Graduação / Ingresso / Cursos,Média,https://portal.fei.edu.br/graduacao,C2,800,150,3,633,"harelado
Explorar Curso
FEI
Engenharia Química
Inove com ciência, processos e inteligência para transformar matérias-primas em soluções.
10 Semestres
Presencial
Explorar Curso
Departamentos Acadêmicos
Ciências Sociais e Jurídicas
Formação humanística e jurídica para complementar a educação tecnológica.
Disciplinas Complementares
Conheça o Departamento
Física
Base científica para o desenvolvimento tecnológico e inovação.
Disciplinas Fundamentais
Conheça o Departamento
Matemática
Fundamentos matemáticos para engenharia e tecnologia.
Disciplinas Básicas
Conheça o Departamento
Quer mais informações? Agende uma visita
Fale conosco"
DOC013_C3_0001,DOC013,Graduação,Graduação / Ingresso / Cursos,Média,https://portal.fei.edu.br/graduacao,C3,1200,200,1,1199,"Conheça Nossos Cursos de Graduação - Faculdade FEI
Ensino
Nossos Cursos FEI
FEI
Administração
Primeiro Curso de Administração da América latina.
8 Semestres
Presencial
Explorar Curso
FEI
Ciência da Computação
Crie soluções que transformam o mundo com IA e robótica no coração da computação.
8 Semestres
Presencial
Explorar Curso
FEI
Ciência de Dados e a Inteligência Artificial
Transforme dados em decisões inteligentes com IA aplicada à robótica autônoma.
8 Semestres
Presencial
Explorar Curso
FEI
Engenharia Civil
Construa o futuro com tecnologia e inteligência artificial aplicada à engenharia.
10 Semestres
Presencial
Explorar Curso
FEI
Engenharia de Automação e Controle
Programe, automatize e controle com a engenharia que move o amanhã.
10 Semestres
Presencial
Explorar Curso
FEI
Engenharia de Produção
Otimize processos com inteligência e prepare-se para liderar a indústria 4.0.
10/12 Semestres
Presencial
Explorar Curso
FEI
Engenharia de Robôs
Dê vida às máquinas com a engenharia que constrói o futuro da robótica.
10 Semestres
Presencial
Explorar Curso
FEI
Engenharia Elétrica
Conecte o mundo com inovação, energia e inteligência artificial.
10/12 Semestres
Presencial
Explorar Curso
FEI"
DOC013_C3_0002,DOC013,Graduação,Graduação / Ingresso / Cursos,Média,https://portal.fei.edu.br/graduacao,C3,1200,200,2,933,"rói o futuro da robótica.
10 Semestres
Presencial
Explorar Curso
FEI
Engenharia Elétrica
Conecte o mundo com inovação, energia e inteligência artificial.
10/12 Semestres
Presencial
Explorar Curso
FEI
Engenharia Mecânica
Projete soluções com precisão e potência para mover o mundo.
10/12 Semestres
Bacharelado
Explorar Curso
FEI
Engenharia Química
Inove com ciência, processos e inteligência para transformar matérias-primas em soluções.
10 Semestres
Presencial
Explorar Curso
Departamentos Acadêmicos
Ciências Sociais e Jurídicas
Formação humanística e jurídica para complementar a educação tecnológica.
Disciplinas Complementares
Conheça o Departamento
Física
Base científica para o desenvolvimento tecnológico e inovação.
Disciplinas Fundamentais
Conheça o Departamento
Matemática
Fundamentos matemáticos para engenharia e tecnologia.
Disciplinas Básicas
Conheça o Departamento
Quer mais informações? Agende uma visita
Fale conosco"
DOC014_C1_0001,DOC014,Transferência e Portador de Diploma,Graduação / Ingresso / Cursos,Média,https://portal.fei.edu.br/transferencia-portador,C1,500,100,1,500,"Transferência Portador
Escolha umas das formas de entrada abaixo
Saiba mais sobre Transferência
Portaria Transferência
Saiba Mais sobre 2º Graduação
Edital
CONHEÇA NOSSOS CURSOS
Quer assumir grandes responsabilidades e ser parte importante do futuro?
Aqui, você será preparado desde o 1º dia de aula para assumir um papel de destaque
e transformar o futuro da sua profissão.
Conheça nossos cursos e faça sua inscrição.
Administração
+
Ciência da Computação
+
Ciência de Dados e Inteligência Artificia"
DOC014_C1_0002,DOC014,Transferência e Portador de Diploma,Graduação / Ingresso / Cursos,Média,https://portal.fei.edu.br/transferencia-portador,C1,500,100,2,500,"aça sua inscrição.
Administração
+
Ciência da Computação
+
Ciência de Dados e Inteligência Artificial
+
Engenharia de Automação e Controle
+
Engenharia Civil
+
Engenharia Elétrica
+
Engenharia Mecânica
+
Engenharia Produção
+
Engenharia Química
+
Engenharia de Robôs
+
QUERO ME INSCREVER
Administração
PERÍODO:
Matutino ou Noturno
DURAÇÃO:
8 semestres
CAMPUS:
São Paulo (Matutino e Noturno) e SBC (Noturno)
MENSALIDADE 2024:
R$ 1.951,00
A VIDA DO FUTURO ADMINISTRADOR NA FEI
Já ouviu falar em startup"
DOC014_C1_0003,DOC014,Transferência e Portador de Diploma,Graduação / Ingresso / Cursos,Média,https://portal.fei.edu.br/transferencia-portador,C1,500,100,3,500,"turno)
MENSALIDADE 2024:
R$ 1.951,00
A VIDA DO FUTURO ADMINISTRADOR NA FEI
Já ouviu falar em startups? Os alunos de ADM da FEI são preparados no âmbito de gestão e negócios, e também desenvolvimento tecnológico, além da criação de produtos, serviços e novos negócios. O nosso curso de ADM promove projetos de extensão, utilizando conhecimento científico como instrumento para impactar a gestão dos nossos alunos, apoiando desde microempresas e ONGs até mesmo startups e corporações, e disponibiliza u"
DOC014_C1_0004,DOC014,Transferência e Portador de Diploma,Graduação / Ingresso / Cursos,Média,https://portal.fei.edu.br/transferencia-portador,C1,500,100,4,499,"ssos alunos, apoiando desde microempresas e ONGs até mesmo startups e corporações, e disponibiliza um Laboratório de Criatividade para que eles saiam daqui como profissionais capazes não apenas de ter uma ideia de negócio, mas que consigam tirar esse negócio do papel sempre guiados por princípios éticos, humanistas e sustentáveis.
Ciência da Computação
Período:
Diurno (Vespertino*) ou Noturno
Duração:
8 semestres
CAMPUS:
São Bernardo do Campo
MENSALIDADE 2024:
R$ 2.521,00
A VIDA DO CIENTISTA DA"
DOC014_C1_0005,DOC014,Transferência e Portador de Diploma,Graduação / Ingresso / Cursos,Média,https://portal.fei.edu.br/transferencia-portador,C1,500,100,5,500,"ção:
8 semestres
CAMPUS:
São Bernardo do Campo
MENSALIDADE 2024:
R$ 2.521,00
A VIDA DO CIENTISTA DA COMPUTAÇÃO NA FEI
O aluno de Ciência da Computação da FEI já inicia sua graduação com a oportunidade de participar de projetos reconhecidos no mercado e premiados nacional e internacionalmente.
Repleto de atividades práticas em laboratórios de alto nível - como a Maratona de Programação e a Competição Latino Americana de Robótica -, o aluno aprende tudo sobre o funcionamento de computadores e o de"
DOC014_C1_0006,DOC014,Transferência e Portador de Diploma,Graduação / Ingresso / Cursos,Média,https://portal.fei.edu.br/transferencia-portador,C1,500,100,6,500,"ão Latino Americana de Robótica -, o aluno aprende tudo sobre o funcionamento de computadores e o desenvolvimento de grandes sistemas computacionais alinhados ao que há de mais moderno e inovador no mundo da tecnologia móvel e interativa, e robótica em diferentes modalidades (home assist, small size e humanóides).
*1º ao 4º Período - Das 13h40 às 19h
*5º ao 8º Período - Das 15h30 às 20h50
Ciência de Dados e Inteligência Artificial
Período:
Diurno(Vespertino*) ou Noturno
Duração:
8 semestres
CAMP"
DOC014_C1_0007,DOC014,Transferência e Portador de Diploma,Graduação / Ingresso / Cursos,Média,https://portal.fei.edu.br/transferencia-portador,C1,500,100,7,500,"de Dados e Inteligência Artificial
Período:
Diurno(Vespertino*) ou Noturno
Duração:
8 semestres
CAMPUS:
São Bernardo do Campo
MENSALIDADE 2024:
R$ 3.378,00
A VIDA DO CIENTISTA DE DADOS DA FEI
A graduação em Ciência de Dados e Inteligência Artificial na FEI reflete a nossa missão institucional, que se concentra na formação e orientação à humanidade. Através dessa formação, buscamos construir caminhos e propósitos verdadeiramente humanos, preparando os estudantes não apenas para suas carreiras, ma"
DOC014_C1_0008,DOC014,Transferência e Portador de Diploma,Graduação / Ingresso / Cursos,Média,https://portal.fei.edu.br/transferencia-portador,C1,500,100,8,500,"os e propósitos verdadeiramente humanos, preparando os estudantes não apenas para suas carreiras, mas também para uma responsabilidade social a serviço dos cidadãos em escala global.
*1º ao 4º Período - Das 13h40 às 19h
*5º ao 8º Período - Das 15h30 às 20h50
Saiba mais
Quero me inscrever!
Engenharia de Automação e Controle
Período:
Diurno
Duração:
10 semestres
CAMPUS:
São Bernardo do Campo
MENSALIDADE 2024:
R$ 3.379,00 (D)
A VIDA DO ENGENHEIRO DE AUTOMAÇÃO E CONTROLE NA FEI
O aluno de Engenharia"
DOC014_C1_0009,DOC014,Transferência e Portador de Diploma,Graduação / Ingresso / Cursos,Média,https://portal.fei.edu.br/transferencia-portador,C1,500,100,9,500,"DADE 2024:
R$ 3.379,00 (D)
A VIDA DO ENGENHEIRO DE AUTOMAÇÃO E CONTROLE NA FEI
O aluno de Engenharia de Automação e Controle da FEI trabalha de fato com a Inteligência Artificial e têm a possibilidade de pesquisar, gerar e criar novas tecnologias. Os laboratórios e projetos acadêmicos possibilitam que as alunos da FEI trabalhem em diferentes áreas como: saúde, robótica, mobilidade, Indústria e outras áreas.
O aluno da FEI aprende na prática que tudo pode ser automatizado e que é possível incluir"
DOC014_C1_0010,DOC014,Transferência e Portador de Diploma,Graduação / Ingresso / Cursos,Média,https://portal.fei.edu.br/transferencia-portador,C1,500,100,10,500,"ras áreas.
O aluno da FEI aprende na prática que tudo pode ser automatizado e que é possível incluir inteligência artificial para a melhoria de processos sem a dependência de pessoas. O curso de Automação e Controle da FEI complementa outras ênfases da Engenharia, como: mecânica, elétrica e robôs.
Engenharia Civil
Período:
Diurno
Duração:
10 semestres
CAMPUS:
São Bernardo do Campo
MENSALIDADE 2024:
R$ 3.379,00 (D)
A VIDA DO ENGENHEIRO CIVIL NA FEI
O aluno de Engenharia Civil da FEI está em conta"
DOC014_C1_0011,DOC014,Transferência e Portador de Diploma,Graduação / Ingresso / Cursos,Média,https://portal.fei.edu.br/transferencia-portador,C1,500,100,11,500,":
R$ 3.379,00 (D)
A VIDA DO ENGENHEIRO CIVIL NA FEI
O aluno de Engenharia Civil da FEI está em contato direto com o mercado desde o primeiro dia.
Com projetos práticos desenvolvidos em parceria com empresas, órgãos públicos e instituições não governamentais, nossos alunos apresentam esses projetos ao final de cada semestre e assim são preparados para desafios reais da sua futura profissão.
Além disso, o aluno FEI tem a possibilidade de participar de projetos acadêmicos, como o Concreto FEI, Enac"
DOC014_C1_0012,DOC014,Transferência e Portador de Diploma,Graduação / Ingresso / Cursos,Média,https://portal.fei.edu.br/transferencia-portador,C1,500,100,12,500,"sso, o aluno FEI tem a possibilidade de participar de projetos acadêmicos, como o Concreto FEI, Enactus FEI, EPIC FEI, que exercitam sua criatividade e capacidade de solução de demandas sociais e problemas principalmente ligados a inovação e sustentabilidade.
Engenharia Elétrica
Período:
Diurno ou Noturno
Duração:
10 semestres (diurno) / 12 semestres (not.)
CAMPUS:
São Bernardo do Campo
MENSALIDADE 2024:
R$ 3.379,00 (D) / R$ 2.817,00 (N)
A VIDA DO ENGENHEIRO ELETRICISTA NA FEI
A engenharia elétr"
DOC014_C1_0013,DOC014,Transferência e Portador de Diploma,Graduação / Ingresso / Cursos,Média,https://portal.fei.edu.br/transferencia-portador,C1,500,100,13,500,"E 2024:
R$ 3.379,00 (D) / R$ 2.817,00 (N)
A VIDA DO ENGENHEIRO ELETRICISTA NA FEI
A engenharia elétrica é a engenharia que está alinhada com a sustentabilidade. Os motores serão elétricos. As fontes serão limpas. E aqui na FEI, os alunos têm a possibilidade de participar dessa transformação como protagonistas. Tudo isso só é possível por conta dos nossos projetos acadêmicos como o Fórmula Elétrico, laboratórios com tecnologia top de linha e parceria com grandes empresas.
Engenharia Mecânica
Perí"
DOC014_C1_0014,DOC014,Transferência e Portador de Diploma,Graduação / Ingresso / Cursos,Média,https://portal.fei.edu.br/transferencia-portador,C1,500,100,14,500,", laboratórios com tecnologia top de linha e parceria com grandes empresas.
Engenharia Mecânica
Período:
Diurno ou Noturno
Duração:
10 semestres (diurno) / 12 semestres (not.)
CAMPUS:
São Bernardo do Campo
MENSALIDADE 2024:
R$ 3.379,00 (D) / R$ 2.817,00 (N)
A VIDA DO ENGENHEIRO MECÂNICO NA FEI
Os alunos da FEI são expostos a atividades complementares e com muitas outras oportunidades, como a iniciação científica, as palestras e os webinars. Além disso, projetos como FEI Baja, Fórmula FEI, Aerode"
DOC014_C1_0015,DOC014,Transferência e Portador de Diploma,Graduação / Ingresso / Cursos,Média,https://portal.fei.edu.br/transferencia-portador,C1,500,100,15,500,"ação científica, as palestras e os webinars. Além disso, projetos como FEI Baja, Fórmula FEI, Aerodesign, reconhecidos nacional e internacionalmente por suas conquista e prêmios, permitem que os alunos saiam daqui com mais autonomia, capacidade de se comunicar, confiança e senso de trabalho em equipe.
Engenharia de Produção
Período:
Diurno ou Noturno
Duração:
10 semestres (diurno) / 12 semestres (not.)
CAMPUS:
São Bernardo do Campo
MENSALIDADE 2024:
R$ 3.379,00 (D) / R$ 2.817,00 (N)
A VIDA DO EN"
DOC014_C1_0016,DOC014,Transferência e Portador de Diploma,Graduação / Ingresso / Cursos,Média,https://portal.fei.edu.br/transferencia-portador,C1,500,100,16,500,"not.)
CAMPUS:
São Bernardo do Campo
MENSALIDADE 2024:
R$ 3.379,00 (D) / R$ 2.817,00 (N)
A VIDA DO ENGENHEIRO DE PRODUÇÃO NA FEI
O aluno de Engenharia de Produção da FEI desenvolve sua visão holística por meio de projetos acadêmicos. Esses projetos que hoje são trabalhados na engenharia de produção da FEI são demandados pelas próprias empresas as quais temos parceria, o que aproxima os alunos do mercado e faz com que eles saiam da graduação preparados para os desafios reais da sua profissão e val"
DOC014_C1_0017,DOC014,Transferência e Portador de Diploma,Graduação / Ingresso / Cursos,Média,https://portal.fei.edu.br/transferencia-portador,C1,500,100,17,500,"rcado e faz com que eles saiam da graduação preparados para os desafios reais da sua profissão e valorizados pelas empresas.
Engenharia Química
Período:
Diurno
Duração:
10 semestres
CAMPUS:
São Bernardo do Campo
MENSALIDADE 2024:
R$ 3.379,00 (D)
A VIDA DO ENGENHEIRO QUÍMICO NA FEI
Além da vivência na resolução de problemas e demandas reais da indústria, e 40% da carga horária de aula direcionada para a prática nos laboratórios, o aluno de graduação em Engenharia Química na FEI também tem a oport"
DOC014_C1_0018,DOC014,Transferência e Portador de Diploma,Graduação / Ingresso / Cursos,Média,https://portal.fei.edu.br/transferencia-portador,C1,500,100,18,499,"ara a prática nos laboratórios, o aluno de graduação em Engenharia Química na FEI também tem a oportunidade de atuar diretamente em projetos e pesquisas direcionadas tanto para a graduação, como também para os programas de pós-graduação e mestrado.
Na graduação, o aluno pode participar do projeto acadêmico AIChE FEI. O Capítulo Estudantil AIChE-FEI, que possui apenas dois anos de existência, mas já acumula prêmios nacionais e internacionais em competições. Nas áreas de pesquisa, são trabalhados"
DOC014_C1_0019,DOC014,Transferência e Portador de Diploma,Graduação / Ingresso / Cursos,Média,https://portal.fei.edu.br/transferencia-portador,C1,500,100,19,500,"á acumula prêmios nacionais e internacionais em competições. Nas áreas de pesquisa, são trabalhados projetos de biomassa, bioenergia, biomateriais, energia renovável e muito mais.
Engenharia de Robôs
Período:
Diurno
Duração:
10 semestres
CAMPUS:
São Bernardo do Campo
MENSALIDADE 2024:
R$ 3.379,00 (D)
A VIDA DO ENGENHEIRO DE ROBÔS NA FEI
Focado no projeto, concepção e desenvolvimento de robôs em geral, o curso de Engenharia de Robôs da FEI permite que os alunos projetem e criem robôs inteligentes"
DOC014_C1_0020,DOC014,Transferência e Portador de Diploma,Graduação / Ingresso / Cursos,Média,https://portal.fei.edu.br/transferencia-portador,C1,500,100,20,410,"ral, o curso de Engenharia de Robôs da FEI permite que os alunos projetem e criem robôs inteligentes para as mais diversas atividades e serviços da sociedade.
Entendemos que a robótica inteligente será a tecnologia predominante do futuro. E o mundo precisa, hoje, de engenheiros que projetem e criem robôs para as mais diversas atividades e serviços da sociedade. Essa é a realidade vivida pelos alunos da FEI."
DOC014_C2_0001,DOC014,Transferência e Portador de Diploma,Graduação / Ingresso / Cursos,Média,https://portal.fei.edu.br/transferencia-portador,C2,800,150,1,800,"Transferência Portador
Escolha umas das formas de entrada abaixo
Saiba mais sobre Transferência
Portaria Transferência
Saiba Mais sobre 2º Graduação
Edital
CONHEÇA NOSSOS CURSOS
Quer assumir grandes responsabilidades e ser parte importante do futuro?
Aqui, você será preparado desde o 1º dia de aula para assumir um papel de destaque
e transformar o futuro da sua profissão.
Conheça nossos cursos e faça sua inscrição.
Administração
+
Ciência da Computação
+
Ciência de Dados e Inteligência Artificial
+
Engenharia de Automação e Controle
+
Engenharia Civil
+
Engenharia Elétrica
+
Engenharia Mecânica
+
Engenharia Produção
+
Engenharia Química
+
Engenharia de Robôs
+
QUERO ME INSCREVER
Administração
PERÍODO:
Matutino ou Noturno
DURAÇÃO:
8 semestres
CAMPUS:
São Paulo (Matutino e Noturno) e SBC (No"
